18774233972	18112220303	16613176322	14761760200	15386754910	15687117094	13579346154	17319547468	13154641350
15059526202	14918470057	15607093466	18799060584	17755608821	16624323058	19818373124	17362051625	14511026879
14751147516	17322666615	17562324216	15915644492	18994743861	13094960872	18756579547	15352101728	18533064307
15200681064	17717230968	14563583870	15881516401	18088979567	15543506857	14790908215	18990894082	15629399883
13990907577	18953868629	17681959042	18780044024	17311677489	16670800740	18846465539	19975320034	17580989219
13795895812	17367736732	15626228968	18787895341	13310697635	13242672045	13467419570	14934991418	14547960270
18409489474	18927871449	18586317263	13649346636	17359081665	18621236482	15009790021	17722291161	15581271914
14734184523	17751149583	18697021990	14714097377	14968319311	15589514224	18772534099	17370828637	13011639566
14795641372	14917274948	13166537341	13811252186	17795108340	16671108785	18242567606	17729074738	14592104746
13746513712	18184793401	17635199264	19879759833	17723483711	14511016200	13833954245	18189330951	17527693857
17863337998	18979389602	16632183752	13522145979	18987929626	16631459072	13681212504	18154014833	15630143211
19844666616	14946292972	15601323900	15883571260	17760906756	17106006657	18251962233	17394426319	13214180018
18822915734	18991219769	13089160236	15803141582	15375056729	18553443805	13778683458	17376144769	18620678646
19835047916	18912846949	18665115208	18204677860	18013184335	13293595384	15197657570	15310717792	17600794922
18412251111	13395036135	17685332611	18365373322	13353881257	13196048801	15854526661	19945735812	18551833726
13450466221	17797300451	17617441386	13845982933	14998623685	13173598454	17819156770	14967026319	13202900143
13493504841	14975289858	15511521190	15842285768	19965345366	15545846328	15032846306	13300895435	17540138126
18441102693	19922477772	15527975360	15739326683	18074525204	18656739616	18805360063	19976831855	13073923326
17874715215	17372422363	17692883545	18846099818	13373386041	17128645244	17279863400	18177198539	14517661399
17828535222	17346387077	13090178044	18486247023	19937185268	18653144012	15765603050	14907149994	13090974592
19874177737	14902101175	18542475762	13468184523	18992426963	13250709638	17211819952	13335046547	17156494282
15041125325	17393411234	15586681971	19819708899	17772959807	13059962161	13413471223	17366539826	18592776272
13477540205	19983553286	13293882183	13911321176	17359923205	13072633600	13575074612	17730993085	18647068424
18417222321	19928995038	18511384727	15765143129	13397941181	14530426592	13404719557	18040979925	13091661014
15716532681	14999897046	13250295153	13511679990	17731483517	15504252192	13579809684	17739393440	17603534002
18781472955	13320584695	13175975949	19806695089	14965145182	16692145690	18318126415	17326261744	18646410723
15085173090	14947365831	17529898631	19860325114	18005547614	17517052832	18438666855	19981009524	16635078609
18888492686	17719286183	16629521790	15094702297	18974874638	15608866067	18870541043	15386198938	17121370412
15709112173	19957774764	16666409090	13450510919	18167872724	18561767566	13682377547	19906025099	17685035705
19899811122	15332325853	16630932551	13889953884	18914638923	13271613482	14796571090	15376888499	15570094279
19827140855	18130703743	17504447247	15188880463	17728645785	13053181593	13926960417	18194111992	17606879756
13411222659	15394648768	14533800840	15923842323	14906840442	13119717429	14771578127	13342548692	14566857230
13934767749	15387819026	13166651171	15905701074	13314904412	15656615842	15058624824	19929614342	16635543177
14727968008	15321495218	13258141076	13562957461	17348058150	14504983859	15986448647	14913652482	15637634789
17263009230	14931193653	13290203293	15166864973	15324903706	13000820178	13988549233	18030678246	15552594801
18406265057	19943358680	14515023156	15826043995	14937619921	16615918858	13518107767	17715762468	16619615113
19813065088	18951141835	13258093405	15155109053	19987274361	16680426190	18428165114	18138248581	13050303059
18758183721	17780525216	17146506373	18302594774	14916753840	18566653753	18851564372	18965220920	13082266284
18857551669	18954746136	18528695333	13786677173	13323366084	13231079713	18255381614	18012740260	16623182917
15081684288	14969963732	13061505368	14726018687	18041682631	15696300952	13576417684	19906291835	18638204697
18215012563	18906807694	15638792006	19833523640	19996690834	16637287993	18307469974	19931665475	17518114315
